ID_INT,GENDER,AGE,MOTIVATION,ORI_ZONE,DEP_HOUR,DST_ZONE,ARR_HOUR
7445510,2,4,8,Q004,02/02/17 09:40:00,Q013,02/02/17 10:00:00
7445514,2,2,8,Q012,02/02/17 19:00:00,Q023,02/02/17 19:30:00
7445524,1,4,7,Q002,02/02/17 10:30:00,Q011,02/02/17 11:10:00
7445524,1,4,8,Q011,02/02/17 12:25:00,Q002,02/02/17 13:00:00
7445525,2,4,4,Q023,02/02/17 08:30:00,Q009,02/02/17 08:50:00
7445525,2,4,8,Q009,02/02/17 12:40:00,Q023,02/02/17 13:00:00
7445528,1,3,1,Q017,02/02/17 07:30:00,Q017,02/02/17 07:35:00
7445528,1,3,8,Q017,02/02/17 19:25:00,Q017,02/02/17 19:30:00
7445529,2,2,4,Q007,02/02/17 16:00:00,Q001,02/02/17 16:30:00
7445529,2,2,8,Q001,02/02/17 18:00:00,Q007,02/02/17 18:30:00
7445530,2,1,9,Q001,02/02/17 18:30:00,Q001,02/02/17 18:45:00
7445530,2,1,8,Q001,02/02/17 19:30:00,Q001,02/02/17 20:00:00
7445531,2,2,3,Q021,02/02/17 10:00:00,Q001,02/02/17 10:30:00
7445531,2,2,8,Q001,02/02/17 13:30:00,Q021,02/02/17 14:00:00
7445531,2,2,7,Q021,02/02/17 21:00:00,Q001,02/02/17 21:50:00
7445531,2,2,11,Q001,02/03/17 00:00:00,Q021,02/02/17 00:30:00
7445534,2,3,1,Q006,02/02/17 07:30:00,Q007,02/02/17 07:50:00
7445534,2,3,8,Q007,02/02/17 17:30:00,Q006,02/02/17 18:00:00
7445536,2,4,4,Q009,02/02/17 10:00:00,Q009,02/02/17 10:10:00
7445536,2,4,8,Q009,02/02/17 11:20:00,Q009,02/02/17 11:30:00
7445538,1,4,4,Q007,02/02/17 08:30:00,Q007,02/02/17 08:36:00
7445538,1,4,8,Q007,02/02/17 09:50:00,Q007,02/02/17 10:00:00
7445539,2,3,7,Q016,02/02/17 15:30:00,Q015,02/02/17 15:50:00
7445539,2,3,8,Q015,02/02/17 18:40:00,Q016,02/02/17 19:00:00
7445541,2,4,9,Q005,02/02/17 08:00:00,Q005,02/02/17 08:20:00
7445541,2,4,8,Q005,02/02/17 18:40:00,Q005,02/02/17 19:00:00
7445542,1,4,4,Q015,02/02/17 10:00:00,Q015,02/02/17 10:06:00
7445542,1,4,8,Q015,02/02/17 11:10:00,Q015,02/02/17 11:15:00
7445546,1,3,1,Q005,02/02/17 13:00:00,Q019,02/02/17 13:30:00
7445546,1,3,8,Q019,02/02/17 22:15:00,Q005,02/02/17 22:45:00
7445548,1,2,7,Q022,02/02/17 10:30:00,Q001,02/02/17 10:40:00
7445548,1,2,8,Q001,02/02/17 11:10:00,Q022,02/02/17 12:00:00
7445548,1,2,7,Q022,02/02/17 16:00:00,Q021,02/02/17 16:10:00
7445548,1,2,8,Q021,02/02/17 19:15:00,Q022,02/02/17 19:30:00
7445549,1,2,5,Q009,02/02/17 08:50:00,Q002,02/02/17 09:00:00
7445549,1,2,1,Q002,02/02/17 09:05:00,Q009,02/02/17 09:15:00
7445549,1,2,5,Q009,02/02/17 17:30:00,Q009,02/02/17 17:40:00
7445549,1,2,8,Q009,02/02/17 17:45:00,Q009,02/02/17 18:00:00
7445550,2,3,4,Q010,02/02/17 08:00:00,Q009,02/02/17 08:20:00
7445550,2,3,8,Q009,02/02/17 11:10:00,Q010,02/02/17 11:30:00
7445550,2,3,4,Q010,02/02/17 16:30:00,Q001,02/02/17 17:00:00
7445550,2,3,8,Q001,02/02/17 18:30:00,Q010,02/02/17 19:00:00
7445551,1,4,4,Q008,02/02/17 10:30:00,Q008,02/02/17 10:45:00
7445551,1,4,8,Q008,02/02/17 11:45:00,Q008,02/02/17 12:00:00
7445553,2,3,4,Q018,02/02/17 09:00:00,Q008,02/02/17 09:15:00
7445553,2,3,8,Q008,02/02/17 12:30:00,Q018,02/02/17 12:45:00
7445554,2,2,1,Q018,02/02/17 10:35:00,Q011,02/02/17 11:35:00
7445554,2,2,8,Q011,02/02/17 15:25:00,Q018,02/02/17 16:00:00
7445555,1,1,3,Q022,02/02/17 08:00:00,Q022,02/02/17 08:15:00
7445555,1,1,9,Q022,02/02/17 16:00:00,Q015,02/02/17 17:15:00
7445555,1,1,8,Q015,02/02/17 19:45:00,Q022,02/02/17 21:00:00
7445562,2,2,1,Q009,02/02/17 07:30:00,Q009,02/02/17 07:40:00
7445562,2,2,8,Q009,02/02/17 14:50:00,Q009,02/02/17 15:00:00
7445568,2,2,5,Q002,02/02/17 08:30:00,Q002,02/02/17 08:38:00
7445568,2,2,5,Q002,02/02/17 08:40:00,Q002,02/02/17 08:50:00
7445568,2,2,1,Q002,02/02/17 08:55:00,Q005,02/02/17 09:15:00
7445568,2,2,5,Q005,02/02/17 15:30:00,Q002,02/02/17 16:00:00
7445568,2,2,5,Q002,02/02/17 16:10:00,Q002,02/02/17 16:20:00
7445568,2,2,8,Q002,02/02/17 16:25:00,Q002,02/02/17 16:30:00
7445568,2,2,7,Q002,02/02/17 17:00:00,Q002,02/02/17 17:10:00
7445568,2,2,8,Q002,02/02/17 17:50:00,Q002,02/02/17 18:00:00
7445575,2,4,6,Q006,02/02/17 09:00:00,Q001,02/02/17 09:10:00
7445575,2,4,8,Q001,02/02/17 09:50:00,Q006,02/02/17 10:00:00
7445575,2,4,6,Q006,02/02/17 11:00:00,Q006,02/02/17 11:10:00
7445575,2,4,8,Q006,02/02/17 12:25:00,Q006,02/02/17 12:30:00
7445575,2,4,4,Q006,02/02/17 18:00:00,Q006,02/02/17 18:06:00
7445575,2,4,8,Q006,02/02/17 18:25:00,Q006,02/02/17 18:30:00
7445578,2,2,1,Q023,02/02/17 07:05:00,Q002,02/02/17 07:40:00
7445578,2,2,8,Q002,02/02/17 12:45:00,Q023,02/02/17 13:30:00
7445581,2,2,1,Q017,02/02/17 07:00:00,Q001,02/02/17 07:40:00
7445581,2,2,8,Q001,02/02/17 15:10:00,Q017,02/02/17 16:00:00
7445585,1,4,4,Q006,02/02/17 09:00:00,Q014,02/02/17 09:20:00
7445585,1,4,8,Q014,02/02/17 11:10:00,Q006,02/02/17 11:30:00
7445600,1,2,3,Q010,02/02/17 08:00:00,Q009,02/02/17 08:15:00
7445600,1,2,8,Q009,02/02/17 19:45:00,Q010,02/02/17 20:00:00
7445603,2,4,4,Q003,02/02/17 09:30:00,Q011,02/02/17 10:15:00
7445603,2,4,8,Q011,02/02/17 12:00:00,Q003,02/02/17 12:45:00
7445610,2,4,4,Q014,02/02/17 07:30:00,Q014,02/02/17 07:40:00
7445610,2,4,8,Q014,02/02/17 11:45:00,Q014,02/02/17 12:00:00
7445610,2,4,6,Q014,02/02/17 13:30:00,Q003,02/02/17 13:55:00
7445610,2,4,8,Q003,02/02/17 17:35:00,Q014,02/02/17 18:00:00
7445611,2,4,4,Q010,02/02/17 16:00:00,Q011,02/02/17 16:15:00
7445611,2,4,8,Q011,02/02/17 17:00:00,Q010,02/02/17 17:15:00
7445612,1,4,4,Q003,02/02/17 07:45:00,Q003,02/02/17 07:55:00
7445612,1,4,8,Q003,02/02/17 10:50:00,Q003,02/02/17 11:00:00
7445612,1,4,4,Q003,02/02/17 11:30:00,Q003,02/02/17 11:36:00
7445612,1,4,8,Q003,02/02/17 12:24:00,Q003,02/02/17 12:30:00
7445614,2,2,9,Q018,02/02/17 10:30:00,Q019,02/02/17 10:45:00
7445614,2,2,8,Q019,02/02/17 19:15:00,Q018,02/02/17 19:30:00
7445622,2,3,4,Q002,02/02/17 09:00:00,Q002,02/02/17 09:10:00
7445622,2,3,8,Q002,02/02/17 10:00:00,Q002,02/02/17 10:15:00
7445622,2,3,7,Q002,02/02/17 15:00:00,Q002,02/02/17 15:10:00
7445622,2,3,8,Q002,02/02/17 16:20:00,Q002,02/02/17 16:30:00
7445628,2,2,5,Q017,02/02/17 08:00:00,Q015,02/02/17 08:20:00
7445628,2,2,1,Q015,02/02/17 08:25:00,Q019,02/02/17 09:00:00
7445628,2,2,5,Q019,02/02/17 19:00:00,Q015,02/02/17 19:20:00
7445628,2,2,8,Q015,02/02/17 19:50:00,Q017,02/02/17 20:00:00
7445631,1,4,4,Q011,02/02/17 08:00:00,Q011,02/02/17 08:10:00
7445631,1,4,8,Q011,02/02/17 11:45:00,Q011,02/02/17 12:00:00
7445637,2,4,4,Q005,02/02/17 10:00:00,Q005,02/02/17 10:10:00
7445637,2,4,8,Q005,02/02/17 11:25:00,Q005,02/02/17 11:35:00
7445641,2,3,6,Q007,02/02/17 18:10:00,Q007,02/02/17 18:16:00
7445641,2,3,8,Q007,02/02/17 19:54:00,Q007,02/02/17 20:00:00
7445660,2,2,5,Q014,02/02/17 15:30:00,Q005,02/02/17 15:45:00
7445660,2,2,8,Q005,02/02/17 17:45:00,Q014,02/02/17 18:00:00
7445664,2,3,5,Q019,02/02/17 09:00:00,Q008,02/02/17 09:20:00
7445664,2,3,1,Q008,02/02/17 09:30:00,Q001,02/02/17 09:40:00
7445664,2,3,8,Q001,02/02/17 19:20:00,Q008,02/02/17 20:00:00
7445669,2,4,7,Q003,02/02/17 14:30:00,Q003,02/02/17 15:15:00
7445669,2,4,8,Q003,02/02/17 18:15:00,Q003,02/02/17 19:00:00
7445672,1,3,4,Q008,02/02/17 09:00:00,Q010,02/02/17 09:30:00
7445672,1,3,8,Q010,02/02/17 12:00:00,Q008,02/02/17 12:30:00
7445672,1,3,7,Q008,02/02/17 16:00:00,Q008,02/02/17 16:10:00
7445672,1,3,8,Q008,02/02/17 18:50:00,Q008,02/02/17 19:00:00
7445676,1,4,4,Q009,02/02/17 10:00:00,Q009,02/02/17 10:10:00
7445676,1,4,8,Q009,02/02/17 11:45:00,Q009,02/02/17 12:00:00
7445676,1,4,4,Q009,02/02/17 18:30:00,Q009,02/02/17 18:40:00
7445676,1,4,8,Q009,02/02/17 19:20:00,Q009,02/02/17 19:30:00
7445684,2,4,4,Q003,02/02/17 10:00:00,Q003,02/02/17 10:10:00
7445684,2,4,8,Q003,02/02/17 11:50:00,Q003,02/02/17 12:00:00
7445687,1,4,7,Q008,02/02/17 14:00:00,Q008,02/02/17 14:40:00
7445687,1,4,8,Q008,02/02/17 17:45:00,Q008,02/02/17 18:00:00
7445697,2,4,4,Q002,02/02/17 10:00:00,Q002,02/02/17 10:15:00
7445697,2,4,8,Q002,02/02/17 10:45:00,Q002,02/02/17 11:00:00
7445697,2,4,7,Q002,02/02/17 17:30:00,Q001,02/02/17 18:00:00
7445697,2,4,8,Q001,02/02/17 18:45:00,Q002,02/02/17 19:15:00
7445704,2,2,1,Q016,02/02/17 08:00:00,Q006,02/02/17 08:25:00
7445704,2,2,8,Q006,02/02/17 19:10:00,Q016,02/02/17 19:30:00
7445705,2,2,5,Q005,02/02/17 07:45:00,Q013,02/02/17 07:55:00
7445705,2,2,5,Q013,02/02/17 08:00:00,Q005,02/02/17 08:15:00
7445705,2,2,8,Q005,02/02/17 08:30:00,Q005,02/02/17 09:00:00
7445705,2,2,1,Q005,02/02/17 12:10:00,Q004,02/02/17 12:30:00
7445705,2,2,8,Q004,02/02/17 16:30:00,Q005,02/02/17 17:00:00
7445712,2,4,5,Q013,02/02/17 15:30:00,Q004,02/02/17 15:40:00
7445712,2,4,5,Q004,02/02/17 16:00:00,Q004,02/02/17 16:06:00
7445712,2,4,8,Q004,02/02/17 19:30:00,Q013,02/02/17 19:45:00
7445717,2,2,1,Q013,02/02/17 10:10:00,Q013,02/02/17 10:15:00
7445717,2,2,8,Q013,02/02/17 12:25:00,Q013,02/02/17 12:30:00
7445717,2,2,7,Q013,02/02/17 14:00:00,Q005,02/02/17 14:16:00
7445717,2,2,8,Q005,02/02/17 19:00:00,Q013,02/02/17 19:30:00
7445725,2,2,4,Q001,02/02/17 10:00:00,Q001,02/02/17 10:10:00
7445725,2,2,8,Q001,02/02/17 11:50:00,Q001,02/02/17 12:00:00
7445725,2,2,9,Q001,02/02/17 15:15:00,Q003,02/02/17 15:30:00
7445725,2,2,8,Q003,02/02/17 19:15:00,Q001,02/02/17 19:30:00
7445726,2,3,4,Q004,02/02/17 16:00:00,Q004,02/02/17 16:10:00
7445726,2,3,8,Q004,02/02/17 18:50:00,Q004,02/02/17 19:00:00
7445727,2,3,1,Q013,02/02/17 07:30:00,Q010,02/02/17 08:00:00
7445727,2,3,8,Q010,02/02/17 18:00:00,Q013,02/02/17 18:30:00
7445731,1,4,7,Q008,02/02/17 15:00:00,Q021,02/02/17 15:10:00
7445731,1,4,8,Q021,02/02/17 18:50:00,Q008,02/02/17 19:00:00
7445734,2,4,4,Q014,02/02/17 10:00:00,Q014,02/02/17 10:10:00
7445734,2,4,8,Q014,02/02/17 11:45:00,Q014,02/02/17 12:00:00
7445734,2,4,9,Q014,02/02/17 15:00:00,Q014,02/02/17 15:30:00
7445734,2,4,8,Q014,02/02/17 18:30:00,Q014,02/02/17 19:00:00
7445736,2,2,1,Q023,02/02/17 11:45:00,Q010,02/02/17 11:55:00
7445736,2,2,8,Q010,02/02/17 19:05:00,Q023,02/02/17 19:15:00
7445739,2,4,5,Q022,02/02/17 14:00:00,Q022,02/02/17 14:05:00
7445739,2,4,8,Q022,02/02/17 14:10:00,Q022,02/02/17 14:15:00
7445745,2,3,5,Q011,02/02/17 17:00:00,Q003,02/02/17 17:30:00
7445745,2,3,8,Q003,02/02/17 18:30:00,Q011,02/02/17 19:00:00
7445748,1,4,9,Q013,02/02/17 10:30:00,Q001,02/02/17 10:38:00
7445748,1,4,8,Q001,02/02/17 10:50:00,Q013,02/02/17 11:00:00
7445760,1,4,4,Q001,02/02/17 10:00:00,Q001,02/02/17 10:15:00
7445760,1,4,8,Q001,02/02/17 11:45:00,Q001,02/02/17 12:00:00
7445760,1,4,7,Q001,02/02/17 14:45:00,Q011,02/02/17 15:00:00
7445760,1,4,8,Q011,02/02/17 16:45:00,Q001,02/02/17 17:00:00
7445761,2,2,1,Q005,02/02/17 07:30:00,Q015,02/02/17 07:50:00
7445764,1,2,3,Q004,02/02/17 07:30:00,Q012,02/02/17 08:00:00
7445764,1,2,8,Q012,02/02/17 13:30:00,Q004,02/02/17 14:00:00
7445764,1,2,7,Q004,02/02/17 19:30:00,Q004,02/02/17 19:45:00
7445764,1,2,8,Q004,02/02/17 23:15:00,Q004,02/02/17 23:30:00
7445765,2,2,4,Q021,02/02/17 10:00:00,Q008,02/02/17 10:15:00
7445765,2,2,8,Q008,02/02/17 10:30:00,Q021,02/02/17 10:45:00
7445765,2,2,7,Q021,02/02/17 15:00:00,Q021,02/02/17 15:10:00
7445765,2,2,8,Q021,02/02/17 17:50:00,Q021,02/02/17 18:00:00
7445776,2,4,7,Q001,02/02/17 08:15:00,Q001,02/02/17 08:20:00
7445776,2,4,7,Q001,02/02/17 09:15:00,Q005,02/02/17 09:30:00
7445776,2,4,4,Q005,02/02/17 12:20:00,Q006,02/02/17 12:45:00
7445776,2,4,8,Q006,02/02/17 13:40:00,Q001,02/02/17 14:00:00
7445777,2,3,9,Q001,02/02/17 10:15:00,Q001,02/02/17 10:25:00
7445777,2,3,8,Q001,02/02/17 13:05:00,Q001,02/02/17 13:15:00
7445777,2,3,4,Q001,02/02/17 16:00:00,Q001,02/02/17 16:30:00
7445777,2,3,8,Q001,02/02/17 19:30:00,Q001,02/02/17 20:00:00
7445779,1,3,4,Q013,02/02/17 09:00:00,Q001,02/02/17 09:20:00
7445779,1,3,8,Q001,02/02/17 10:40:00,Q013,02/02/17 11:00:00
7445783,1,4,7,Q023,02/02/17 09:00:00,Q023,02/02/17 09:07:00
7445783,1,4,8,Q023,02/02/17 10:15:00,Q023,02/02/17 10:20:00
7445783,1,4,7,Q023,02/02/17 14:30:00,Q023,02/02/17 14:36:00
7445783,1,4,8,Q023,02/02/17 17:55:00,Q023,02/02/17 18:00:00
7445785,1,2,4,Q008,02/02/17 10:00:00,Q002,02/02/17 10:30:00
7445785,1,2,4,Q002,02/02/17 10:40:00,Q008,02/02/17 11:00:00
7445785,1,2,8,Q008,02/02/17 11:10:00,Q008,02/02/17 11:20:00
7445785,1,2,9,Q008,02/02/17 15:30:00,Q007,02/02/17 15:35:00
7445785,1,2,8,Q007,02/02/17 19:25:00,Q008,02/02/17 19:30:00
7445787,2,4,9,Q012,02/02/17 14:00:00,Q023,02/02/17 14:20:00
7445787,2,4,8,Q023,02/02/17 15:00:00,Q012,02/02/17 15:15:00
7445789,2,4,5,Q011,02/02/17 07:00:00,Q012,02/02/17 07:10:00
7445789,2,4,5,Q012,02/02/17 08:10:00,Q012,02/02/17 08:30:00
7445789,2,4,8,Q012,02/02/17 08:35:00,Q011,02/02/17 09:00:00
7445789,2,4,4,Q011,02/02/17 15:20:00,Q013,02/02/17 15:45:00
7445789,2,4,8,Q013,02/02/17 18:10:00,Q011,02/02/17 18:30:00
7445792,2,4,4,Q014,02/02/17 09:00:00,Q014,02/02/17 09:10:00
7445792,2,4,8,Q014,02/02/17 10:50:00,Q014,02/02/17 11:00:00
7445792,2,4,4,Q014,02/02/17 17:00:00,Q013,02/02/17 17:10:00
7445792,2,4,8,Q013,02/02/17 17:50:00,Q014,02/02/17 18:00:00
7445795,1,2,4,Q012,02/02/17 08:20:00,Q005,02/02/17 08:40:00
7445795,1,2,8,Q005,02/02/17 17:20:00,Q012,02/02/17 17:30:00
7445796,1,2,5,Q001,02/02/17 07:35:00,Q001,02/02/17 07:50:00
7445796,1,2,6,Q001,02/02/17 08:05:00,Q009,02/02/17 08:20:00
7445796,1,2,8,Q009,02/02/17 08:35:00,Q001,02/02/17 09:00:00
7445796,1,2,6,Q001,02/02/17 10:00:00,Q001,02/02/17 10:10:00
7445796,1,2,8,Q001,02/02/17 11:50:00,Q001,02/02/17 12:00:00
7445796,1,2,5,Q001,02/02/17 16:00:00,Q001,02/02/17 16:15:00
7445796,1,2,9,Q001,02/02/17 16:30:00,Q001,02/02/17 16:40:00
7445796,1,2,8,Q001,02/02/17 20:00:00,Q001,02/02/17 20:30:00
7445797,1,4,7,Q017,02/02/17 16:00:00,Q017,02/02/17 16:06:00
7445797,1,4,8,Q017,02/02/17 18:55:00,Q017,02/02/17 19:00:00
7445804,2,4,4,Q003,02/02/17 12:00:00,Q003,02/02/17 12:10:00
7445804,2,4,8,Q003,02/02/17 15:20:00,Q003,02/02/17 16:00:00
7445807,2,3,1,Q006,02/02/17 08:10:00,Q006,02/02/17 08:25:00
7445807,2,3,8,Q006,02/02/17 18:45:00,Q006,02/02/17 19:00:00
7445809,2,3,4,Q006,02/02/17 08:30:00,Q017,02/02/17 09:10:00
7445809,2,3,8,Q017,02/02/17 11:00:00,Q006,02/02/17 11:30:00
7445813,1,2,1,Q001,02/02/17 08:40:00,Q006,02/02/17 09:00:00
7445813,1,2,8,Q006,02/02/17 13:10:00,Q001,02/02/17 13:30:00
7445813,1,2,7,Q001,02/02/17 17:00:00,Q001,02/02/17 17:30:00
7445813,1,2,8,Q001,02/02/17 18:30:00,Q001,02/02/17 19:00:00
7445820,2,3,4,Q013,02/02/17 09:00:00,Q011,02/02/17 09:20:00
7445820,2,3,8,Q011,02/02/17 12:10:00,Q013,02/02/17 12:30:00
7445822,2,2,4,Q009,02/02/17 17:15:00,Q010,02/02/17 17:22:00
7445822,2,2,8,Q010,02/02/17 17:53:00,Q009,02/02/17 18:00:00
7445823,2,4,4,Q011,02/02/17 10:00:00,Q012,02/02/17 10:15:00
7445823,2,4,8,Q012,02/02/17 11:15:00,Q011,02/02/17 11:30:00
7445829,1,2,1,Q010,02/02/17 07:00:00,Q001,02/02/17 07:40:00
7445829,1,2,8,Q001,02/02/17 14:00:00,Q010,02/02/17 14:30:00
7445829,1,2,4,Q010,02/02/17 16:00:00,Q009,02/02/17 16:10:00
7445829,1,2,8,Q009,02/02/17 17:50:00,Q010,02/02/17 18:00:00
7445836,1,3,4,Q017,02/02/17 10:00:00,Q017,02/02/17 10:15:00
7445836,1,3,8,Q017,02/02/17 10:45:00,Q017,02/02/17 11:00:00
7445836,1,3,6,Q017,02/02/17 16:00:00,Q017,02/02/17 16:15:00
7445836,1,3,8,Q017,02/02/17 16:45:00,Q017,02/02/17 17:00:00
7445838,1,2,1,Q011,02/02/17 08:00:00,Q016,02/02/17 08:30:00
7445838,1,2,8,Q016,02/02/17 18:00:00,Q011,02/02/17 18:30:00
7445843,2,3,1,Q006,02/02/17 08:35:00,Q011,02/02/17 08:50:00
7445843,2,3,7,Q011,02/02/17 14:00:00,Q005,02/02/17 14:05:00
7445843,2,3,8,Q005,02/02/17 20:50:00,Q006,02/02/17 21:00:00
7445845,2,2,1,Q001,02/02/17 14:30:00,Q001,02/02/17 14:40:00
7445845,2,2,8,Q001,02/02/17 19:50:00,Q001,02/02/17 20:00:00
7445846,2,2,4,Q019,02/02/17 19:00:00,Q019,02/02/17 19:10:00
7445846,2,2,8,Q019,02/02/17 19:50:00,Q019,02/02/17 20:00:00
7445847,2,3,4,Q003,02/02/17 07:15:00,Q002,02/02/17 07:35:00
7445847,2,3,8,Q002,02/02/17 12:45:00,Q003,02/02/17 13:00:00
7445847,2,3,9,Q003,02/02/17 13:30:00,Q022,02/02/17 13:50:00
7445847,2,3,8,Q022,02/02/17 18:40:00,Q003,02/02/17 19:00:00
7445850,2,3,4,Q009,02/02/17 09:00:00,Q009,02/02/17 09:10:00
7445850,2,3,8,Q009,02/02/17 11:45:00,Q009,02/02/17 12:00:00
7445850,2,3,4,Q009,02/02/17 15:00:00,Q006,02/02/17 15:20:00
7445850,2,3,8,Q006,02/02/17 16:00:00,Q009,02/02/17 17:00:00
7445851,1,3,2,Q023,02/02/17 07:20:00,Q001,02/02/17 08:00:00
7445851,1,3,8,Q001,02/02/17 12:00:00,Q023,02/02/17 12:30:00
7445851,1,3,7,Q023,02/02/17 15:30:00,Q023,02/02/17 15:40:00
7445851,1,3,8,Q023,02/02/17 16:20:00,Q023,02/02/17 16:30:00
7445852,2,4,6,Q007,02/02/17 09:00:00,Q018,02/02/17 09:10:00
7445852,2,4,8,Q018,02/02/17 11:50:00,Q007,02/02/17 12:00:00
7445859,2,2,1,Q001,02/02/17 06:20:00,Q009,02/02/17 06:35:00
7445859,2,2,8,Q009,02/02/17 15:10:00,Q001,02/02/17 15:30:00
7445864,2,1,3,Q008,02/02/17 10:00:00,Q008,02/02/17 10:30:00
7445864,2,1,7,Q008,02/02/17 16:15:00,Q001,02/02/17 17:00:00
7445864,2,1,8,Q001,02/02/17 19:00:00,Q008,02/02/17 19:30:00
7445866,2,3,1,Q005,02/02/17 07:30:00,Q005,02/02/17 07:40:00
7445866,2,3,8,Q005,02/02/17 10:50:00,Q005,02/02/17 11:00:00
7445867,1,3,1,Q009,02/02/17 08:00:00,Q009,02/02/17 08:05:00
7445867,1,3,8,Q009,02/02/17 18:50:00,Q009,02/02/17 19:00:00
7445878,2,4,6,Q013,02/02/17 09:00:00,Q006,02/02/17 09:20:00
7445878,2,4,8,Q006,02/02/17 12:15:00,Q013,02/02/17 12:30:00
7445882,2,2,6,Q001,02/02/17 09:00:00,Q002,02/02/17 09:30:00
7445882,2,2,8,Q002,02/02/17 11:00:00,Q001,02/02/17 11:30:00
7445882,2,2,9,Q001,02/02/17 18:30:00,Q009,02/02/17 18:55:00
7445882,2,2,8,Q009,02/02/17 23:30:00,Q001,02/02/17 23:50:00
7445885,1,2,1,Q015,02/02/17 10:00:00,Q021,02/02/17 10:40:00
7445885,1,2,4,Q021,02/02/17 15:35:00,Q015,02/02/17 16:00:00
7445885,1,2,8,Q015,02/02/17 18:00:00,Q015,02/02/17 19:30:00
7445898,2,2,1,Q001,02/02/17 10:00:00,Q001,02/02/17 10:15:00
7445898,2,2,8,Q001,02/02/17 19:10:00,Q001,02/02/17 19:30:00
7445899,2,2,1,Q004,02/02/17 07:30:00,Q007,02/02/17 07:40:00
7445899,2,2,8,Q007,02/02/17 12:45:00,Q004,02/02/17 13:00:00
7445899,2,2,1,Q004,02/02/17 16:45:00,Q011,02/02/17 17:00:00
7445899,2,2,8,Q011,02/02/17 19:20:00,Q004,02/02/17 19:30:00
7445901,2,3,4,Q015,02/02/17 09:00:00,Q015,02/02/17 09:15:00
7445901,2,3,8,Q015,02/02/17 11:15:00,Q015,02/02/17 11:30:00
7445908,1,2,1,Q010,02/02/17 08:00:00,Q013,02/02/17 08:50:00
7445908,1,2,8,Q013,02/02/17 12:00:00,Q010,02/02/17 13:00:00
7445912,2,2,1,Q021,02/02/17 08:00:00,Q023,02/02/17 08:20:00
7445912,2,2,8,Q023,02/02/17 17:00:00,Q021,02/02/17 17:30:00
7445917,1,2,4,Q017,02/02/17 11:00:00,Q017,02/02/17 11:06:00
7445917,1,2,8,Q017,02/02/17 12:00:00,Q017,02/02/17 12:06:00
7445917,1,2,7,Q017,02/02/17 16:00:00,Q017,02/02/17 16:07:00
7445917,1,2,8,Q017,02/02/17 17:55:00,Q017,02/02/17 18:00:00
7445919,1,4,6,Q014,02/02/17 07:00:00,Q006,02/02/17 07:40:00
7445919,1,4,8,Q006,02/02/17 12:30:00,Q014,02/02/17 13:00:00
7445925,2,3,4,Q013,02/02/17 09:00:00,Q014,02/02/17 09:10:00
7445925,2,3,8,Q014,02/02/17 11:50:00,Q013,02/02/17 12:00:00
7445925,2,3,6,Q013,02/02/17 18:00:00,Q013,02/02/17 18:15:00
7445925,2,3,8,Q013,02/02/17 19:30:00,Q013,02/02/17 19:45:00
7445930,2,3,5,Q017,02/02/17 08:30:00,Q017,02/02/17 08:40:00
7445930,2,3,8,Q017,02/02/17 08:50:00,Q017,02/02/17 09:00:00
7445932,1,2,1,Q012,02/02/17 08:10:00,Q001,02/02/17 08:50:00
7445932,1,2,8,Q001,02/02/17 17:10:00,Q012,02/02/17 17:45:00
7445936,2,3,4,Q010,02/02/17 17:00:00,Q010,02/02/17 17:15:00
7445936,2,3,8,Q010,02/02/17 20:00:00,Q010,02/02/17 20:15:00
7445943,2,1,3,Q011,02/02/17 07:30:00,Q001,02/02/17 08:00:00
7445943,2,1,4,Q001,02/02/17 14:30:00,Q012,02/02/17 15:00:00
7445943,2,1,8,Q012,02/02/17 19:40:00,Q011,02/02/17 20:05:00
7445945,2,4,4,Q008,02/02/17 11:00:00,Q019,02/02/17 11:10:00
7445945,2,4,8,Q019,02/02/17 12:30:00,Q008,02/02/17 12:45:00
7445947,2,2,1,Q001,02/02/17 08:15:00,Q002,02/02/17 08:30:00
7445947,2,2,8,Q002,02/02/17 13:15:00,Q001,02/02/17 13:30:00
7445947,2,2,1,Q001,02/02/17 17:00:00,Q002,02/02/17 17:15:00
7445947,2,2,8,Q002,02/02/17 18:45:00,Q001,02/02/17 19:00:00
7445949,2,1,4,Q010,02/02/17 09:35:00,Q010,02/02/17 09:42:00
7445949,2,1,8,Q010,02/02/17 12:25:00,Q010,02/02/17 12:30:00
7445949,2,1,5,Q010,02/02/17 13:30:00,Q010,02/02/17 13:35:00
7445949,2,1,8,Q010,02/02/17 13:40:00,Q010,02/02/17 13:45:00
7445949,2,1,8,Q015,02/02/17 23:40:00,Q010,02/02/17 23:50:00
7445953,1,4,4,Q006,02/02/17 08:30:00,Q007,02/02/17 08:40:00
7445953,1,4,8,Q007,02/02/17 09:50:00,Q006,02/02/17 10:00:00
7445953,1,4,7,Q006,02/02/17 14:30:00,Q007,02/02/17 14:40:00
7445953,1,4,8,Q007,02/02/17 15:50:00,Q006,02/02/17 16:00:00
7445957,1,2,5,Q003,02/02/17 08:00:00,Q006,02/02/17 08:10:00
7445957,1,2,8,Q006,02/02/17 09:50:00,Q003,02/02/17 10:00:00
7445957,1,2,4,Q003,02/02/17 10:30:00,Q003,02/02/17 10:40:00
